APS_100_mean	Control_mean	M	D	prob	ranking
RP11-566K11.2	NA	NA	NA	NA	NA	0
RP11-566K11.4	13.3479864562431	0.166849830703038	6.32192809488736	13.18113662554	0.632037307676694	14.6187939850755
TUBB3	0.333699661406077	8.34249153515192	-4.64385618977472	8.00879187374584	0.613337798887671	-9.25776147825631
DEF8	23.3589762984254	23.3589762984254	0	0	0.425168473186376	0
CENPBD1	NA	NA	NA	NA	NA	0
RP11-566K11.5	NA	NA	NA	NA	NA	0
AFG3L1P	6.67399322812154	15.0164847632735	-1.16992500144231	8.34249153515192	0.531178703365404	-8.42412544559263
DBNDD1	16.6849830703038	6.67399322812154	1.32192809488736	10.0109898421823	0.531178703365404	10.0978914387277
GAS8	16.6849830703038	5.00549492109115	1.73696559416621	11.6794881492127	0.531178703365404	11.8079419418846
GAS8-AS1	NA	NA	NA	NA	NA	0
URAHP	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
PRDM7	NA	NA	NA	NA	NA	0
TUBB8P7	NA	NA	NA	NA	NA	0
FAM157C	NA	NA	NA	NA	NA	0
RP11-356C4.3	NA	NA	NA	NA	NA	0
RP11-356C4.5	NA	NA	NA	NA	NA	0
RNU6-355P	NA	NA	NA	NA	NA	0
LINC02193	NA	NA	NA	NA	NA	0
RP11-356C4.6	NA	NA	NA	NA	NA	0
RP11-1228E12.1	NA	NA	NA	NA	NA	0
RP11-1228E12.2	NA	NA	NA	NA	NA	0
SCGB1C2	NA	NA	NA	NA	NA	0
DOC2B	NA	NA	NA	NA	NA	0
LINC02091	NA	NA	NA	NA	NA	0
RPH3AL	NA	NA	NA	NA	NA	0
RP11-1260E13.1	NA	NA	NA	NA	NA	0
RP11-1260E13.4	NA	NA	NA	NA	NA	0
RP11-1260E13.2	NA	NA	NA	NA	NA	0
RP11-1260E13.3	NA	NA	NA	NA	NA	0
AC108004.3	NA	NA	NA	NA	NA	0
C17orf97	NA	NA	NA	NA	NA	0
RFLNB	NA	NA	NA	NA	NA	0
RP5-1029F21.3	NA	NA	NA	NA	NA	0
VPS53	0.333699661406077	5.00549492109115	-3.90689059560852	4.67179525968508	0.468233670279706	-6.09011207404841
RP5-1029F21.4	NA	NA	NA	NA	NA	0
RP5-1029F21.2	NA	NA	NA	NA	NA	0
RP11-411G7.2	NA	NA	NA	NA	NA	0
RPS4XP17	NA	NA	NA	NA	NA	0
FAM57A	13.3479864562431	33.3699661406077	-1.32192809488736	20.0219796843646	0.566436284658791	-20.0655716183009
GEMIN4	26.6959729124862	31.7014678335773	-0.247927513443585	5.00549492109115	0.425168473186376	-5.01163121717786
DBIL5P	NA	NA	NA	NA	NA	0
GLOD4	23.3589762984254	28.3644712195165	-0.280107919192736	5.00549492109116	0.425168473186376	-5.0133262263156
RP11-676J12.4	NA	NA	NA	NA	NA	0
MRM3	16.6849830703038	13.3479864562431	0.321928094887362	3.33699661406077	0.425168473186376	3.3524892394355
RP11-676J12.8	NA	NA	NA	NA	NA	0
RP11-676J12.9	NA	NA	NA	NA	NA	0
NXN	43.38095598279	45.0494542898204	-0.0544477840223763	1.66849830703038	0.425168473186376	-1.6693864626707
RP11-676J12.6	NA	NA	NA	NA	NA	0
RP11-676J12.7	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
RP11-356I18.1	NA	NA	NA	NA	NA	0
TIMM22	3.33699661406077	1.66849830703038	1	1.66849830703038	0.468233670279706	1.94522147853741
ABR	6.67399322812154	3.33699661406077	1	3.33699661406077	0.468233670279706	3.48361111524421
MIR3183	NA	NA	NA	NA	NA	0
RP11-216P6.2	NA	NA	NA	NA	NA	0
AC016292.1	NA	NA	NA	NA	NA	0
AC144836.1	NA	NA	NA	NA	NA	0
BHLHA9	NA	NA	NA	NA	NA	0
TUSC5	NA	NA	NA	NA	NA	0
YWHAE	6.67399322812154	5.00549492109115	0.415037499278844	1.66849830703038	0.425168473186376	1.71934369058978
RP11-818O24.2	NA	NA	NA	NA	NA	0
CRK	3.33699661406077	5.00549492109115	-0.584962500721156	1.66849830703038	0.425168473186376	-1.76806892620543
RP11-818O24.3	NA	NA	NA	NA	NA	0
MYO1C	100.109898421823	128.47436964134	-0.359895945086383	28.3644712195165	0.457972029391467	-28.3667543553025
INPP5K	6.67399322812154	5.00549492109115	0.415037499278844	1.66849830703038	0.425168473186376	1.71934369058978
PITPNA-AS1	NA	NA	NA	NA	NA	0
PITPNA	30.0329695265469	33.3699661406077	-0.15200309344505	3.33699661406077	0.425168473186376	-3.34045675659331
SLC43A2	10.0109898421823	11.6794881492127	-0.222392421336448	1.66849830703038	0.425168473186376	-1.68325428549318
RN7SL105P	NA	NA	NA	NA	NA	0
SCARF1	NA	NA	NA	NA	NA	0
RILP	NA	NA	NA	NA	NA	0
PRPF8	63.4029356671546	53.3919458249723	0.247927513443586	10.0109898421823	0.434583688547883	10.0140594002732
RP11-961A15.3	NA	NA	NA	NA	NA	0
TLCD2	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
MIR22HG	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
MIR22	NA	NA	NA	NA	NA	0
WDR81	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
RP11-961A15.1	NA	NA	NA	NA	NA	0
SERPINF2	NA	NA	NA	NA	NA	0
SERPINF1	10.0109898421823	23.3589762984254	-1.22239242133645	13.3479864562431	0.539976860309341	-13.4038421979591
SMYD4	13.3479864562431	13.3479864562431	0	0	0.425168473186376	0
RPA1	73.4139255093369	123.468874720248	-0.750021746991652	50.0549492109115	0.52853286242033	-50.0605680463965
AC016292.3	NA	NA	NA	NA	NA	0
RTN4RL1	NA	NA	NA	NA	NA	0
CTD-2545H1.2	NA	NA	NA	NA	NA	0
AC099684.1	NA	NA	NA	NA	NA	0
CTD-2545H1.1	NA	NA	NA	NA	NA	0
DPH1	6.67399322812154	5.00549492109115	0.415037499278844	1.66849830703038	0.425168473186376	1.71934369058978
OVCA2	NA	NA	NA	NA	NA	0
RP11-667K14.4	NA	NA	NA	NA	NA	0
RP11-667K14.3	NA	NA	NA	NA	NA	0
MIR132	360.395634318563	175.19232223819	1.04064198449735	185.203312080373	0.665970446149474	185.206235697613
MIR212	553.941437934088	135.148362869461	2.0351894284623	418.793075064626	0.734679089026915	418.79802019362
HIC1	6.67399322812154	20.0219796843646	-1.58496250072116	13.3479864562431	0.539976860309341	-13.4417576441751
SMG6	16.6849830703038	18.3534813773342	-0.137503523749935	1.66849830703039	0.425168473186376	-1.6741546582102
RP11-667K14.14	NA	NA	NA	NA	NA	0
RP11-667K14.5	NA	NA	NA	NA	NA	0
RP11-667K14.13	NA	NA	NA	NA	NA	0
RP11-667K14.10	NA	NA	NA	NA	NA	0
RP11-667K14.9	NA	NA	NA	NA	NA	0
RP11-667K14.8	NA	NA	NA	NA	NA	0
RN7SL624P	NA	NA	NA	NA	NA	0
AC090617.1	NA	NA	NA	NA	NA	0
AC130689.5	NA	NA	NA	NA	NA	0
AL450226.2	NA	NA	NA	NA	NA	0
SMG6-IT1	NA	NA	NA	NA	NA	0
RP5-1037N22.2	NA	NA	NA	NA	NA	0
SRR	10.0109898421823	5.00549492109115	1	5.00549492109115	0.468233670279706	5.10440784078519
HNRNPA1P16	0.333699661406077	3.33699661406077	-3.32192809488736	3.00329695265469	0.468233670279706	-4.47828079215975
TSR1	63.4029356671546	55.0604441320027	0.203533394085132	8.34249153515192	0.432495026996306	8.34497398777188
SNORD91B	60.0659390530938	106.783891649945	-0.830074998557688	46.7179525968508	0.522793610197702	-46.7253263160871
SNORD91A	330.362664792016	458.837034433356	-0.473931188332412	128.47436964134	0.485360086063411	-128.475243784594
SGSM2	33.3699661406077	16.6849830703038	1	16.6849830703038	0.566436284658791	16.7149232740185
RP1-59D14.10	NA	NA	NA	NA	NA	0
RP1-59D14.5	0.333699661406077	3.33699661406077	-3.32192809488736	3.00329695265469	0.468233670279706	-4.47828079215975
MNT	10.0109898421823	10.0109898421823	0	0	0.425168473186376	0
RP1-59D14.1	NA	NA	NA	NA	NA	0
METTL16	60.0659390530938	80.0879187374585	-0.415037499278844	20.0219796843646	0.460225104534567	-20.0262808980329
RP1-59D14.9	NA	NA	NA	NA	NA	0
RP1-59D14.8	NA	NA	NA	NA	NA	0
RN7SL33P	NA	NA	NA	NA	NA	0
EIF4A1P9	NA	NA	NA	NA	NA	0
PAFAH1B1	116.794881492127	100.109898421823	0.222392421336448	16.6849830703038	0.437418300653595	16.6864651273238
SAMD11P1	NA	NA	NA	NA	NA	0
RP11-135N5.3	3.33699661406077	3.33699661406077	0	0	0.425168473186376	0
RN7SL608P	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
RP11-74E22.5	NA	NA	NA	NA	NA	0
RP11-74E22.6	0.333699661406077	3.33699661406077	-3.32192809488736	3.00329695265469	0.468233670279706	-4.47828079215975
CLUH	56.7289424390331	85.0934136585496	-0.584962500721156	28.3644712195165	0.504870498924207	-28.3705024398588
MIR6776	NA	NA	NA	NA	NA	0
RP11-74E22.3	NA	NA	NA	NA	NA	0
RP11-74E22.8	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
CCDC92B	NA	NA	NA	NA	NA	0
MIR1253	NA	NA	NA	NA	NA	0
hsa-mir-1253	NA	NA	NA	NA	NA	0
RAP1GAP2	10.0109898421823	15.0164847632735	-0.584962500721156	5.00549492109115	0.425168473186376	-5.03955955737396
CTD-3060P21.1	NA	NA	NA	NA	NA	0
OR1D5	NA	NA	NA	NA	NA	0
OR1D2	NA	NA	NA	NA	NA	0
OR1E3	NA	NA	NA	NA	NA	0
OR1G1	NA	NA	NA	NA	NA	0
CTD-2309O5.3	NA	NA	NA	NA	NA	0
OR1P1	NA	NA	NA	NA	NA	0
OR1A2	NA	NA	NA	NA	NA	0
OR1A1	NA	NA	NA	NA	NA	0
OR1D4	NA	NA	NA	NA	NA	0
OR1D3P	NA	NA	NA	NA	NA	0
OR3A2	NA	NA	NA	NA	NA	0
RP11-64J4.2	NA	NA	NA	NA	NA	0
OR3A1	NA	NA	NA	NA	NA	0
RP11-64J4.7	NA	NA	NA	NA	NA	0
OR3A4P	NA	NA	NA	NA	NA	0
OR3A5P	NA	NA	NA	NA	NA	0
OR1AC1P	NA	NA	NA	NA	NA	0
OR1R1P	NA	NA	NA	NA	NA	0
OR1E1	NA	NA	NA	NA	NA	0
OR3A3	NA	NA	NA	NA	NA	0
OR1E2	NA	NA	NA	NA	NA	0
RP11-147K16.3	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
SPATA22	NA	NA	NA	NA	NA	0
ASPA	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
TRPV3	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
TRPV1	0.333699661406077	6.67399322812154	-4.32192809488736	6.34029356671546	0.468233670279706	-7.67322519997362
RP11-235E17.3	NA	NA	NA	NA	NA	0
RP11-235E17.2	NA	NA	NA	NA	NA	0
RP11-235E17.4	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
SHPK	3.33699661406077	1.66849830703038	1	1.66849830703038	0.468233670279706	1.94522147853741
RP11-235E17.5	NA	NA	NA	NA	NA	0
CTNS	3.33699661406077	16.6849830703038	-2.32192809488736	13.3479864562431	0.549878212154427	-13.5484350577429
RP11-235E17.6	3.33699661406077	1.66849830703038	1	1.66849830703038	0.468233670279706	1.94522147853741
TAX1BP3	0.333699661406077	5.00549492109115	-3.90689059560852	4.67179525968508	0.468233670279706	-6.09011207404841
P2RX5-TAX1BP3	NA	NA	NA	NA	NA	0
RP11-48B14.1	NA	NA	NA	NA	NA	0
EMC6	NA	NA	NA	NA	NA	0
P2RX5	NA	NA	NA	NA	NA	0
ITGAE	20.0219796843646	18.3534813773342	0.125530882083859	1.66849830703038	0.425168473186376	1.67321385450874
CTD-3195I5.3	NA	NA	NA	NA	NA	0
GSG2	10.0109898421823	8.34249153515192	0.263034405833794	1.66849830703038	0.425168473186376	1.68910440743478
CTD-3195I5.4	NA	NA	NA	NA	NA	0
NCBP3	56.7289424390331	58.3974407460635	-0.0418201756946271	1.66849830703038	0.425168473186376	-1.66902232689032
CAMKK1	13.3479864562431	6.67399322812154	1	6.67399322812154	0.468233670279706	6.74849506253151
P2RX1	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
ATP2A3	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
LINC01975	NA	NA	NA	NA	NA	0
ZZEF1	26.6959729124862	36.7069627546685	-0.459431618637297	10.0109898421823	0.450097430276458	-10.0215265819376
RNA5SP434	NA	NA	NA	NA	NA	0
CYB5D2	13.3479864562431	6.67399322812154	1	6.67399322812154	0.468233670279706	6.74849506253151
ANKFY1	96.7729018077623	100.109898421823	-0.0489096004809464	3.33699661406077	0.425168473186376	-3.33735502325902
RP11-810M2.2	NA	NA	NA	NA	NA	0
RYKP1	0.333699661406077	3.33699661406077	-3.32192809488736	3.00329695265469	0.468233670279706	-4.47828079215975
RP11-104O19.4	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
UBE2G1	36.7069627546685	60.0659390530938	-0.710493382805015	23.3589762984254	0.480144521576747	-23.3697790866197
MFSD1P1	NA	NA	NA	NA	NA	0
RN7SL774P	NA	NA	NA	NA	NA	0
SPNS3	NA	NA	NA	NA	NA	0
RP13-580F15.2	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
AC118754.4	NA	NA	NA	NA	NA	0
SPNS2	NA	NA	NA	NA	NA	0
MYBBP1A	66.7399322812154	56.7289424390331	0.234465253637023	10.0109898421823	0.434583688547883	10.0137351460602
GGT6	NA	NA	NA	NA	NA	0
RP11-141J13.3	NA	NA	NA	NA	NA	0
TXNP4	NA	NA	NA	NA	NA	0
SMTNL2	NA	NA	NA	NA	NA	0
LINC01996	NA	NA	NA	NA	NA	0
RNU6-955P	NA	NA	NA	NA	NA	0
ALOX15	NA	NA	NA	NA	NA	0
PELP1	23.3589762984254	23.3589762984254	0	0	0.425168473186376	0
AC091153.4	6.67399322812154	0.166849830703038	5.32192809488736	6.5071433974185	0.468233670279706	8.40629727298045
RP11-314A20.2	NA	NA	NA	NA	NA	0
RP11-314A20.1	NA	NA	NA	NA	NA	0
ARRB2	30.0329695265469	16.6849830703038	0.84799690655495	13.3479864562431	0.466712337108757	13.3748959319157
MED11	6.67399322812154	5.00549492109115	0.415037499278844	1.66849830703038	0.425168473186376	1.71934369058978
RP11-314A20.5	NA	NA	NA	NA	NA	0
CXCL16	20.0219796843646	16.6849830703038	0.263034405833794	3.33699661406077	0.425168473186376	3.34734723339324
ZMYND15	NA	NA	NA	NA	NA	0
TM4SF5	NA	NA	NA	NA	NA	0
VMO1	0.333699661406077	5.00549492109115	-3.90689059560852	4.67179525968508	0.468233670279706	-6.09011207404841
RP11-81A22.4	NA	NA	NA	NA	NA	0
GLTPD2	0.333699661406077	5.00549492109115	-3.90689059560852	4.67179525968508	0.468233670279706	-6.09011207404841
PSMB6	13.3479864562431	16.6849830703038	-0.321928094887362	3.33699661406077	0.425168473186376	-3.3524892394355
RP11-81A22.5	NA	NA	NA	NA	NA	0
PLD2	3.33699661406077	6.67399322812154	-1	3.33699661406077	0.468233670279706	-3.48361111524421
MINK1	30.0329695265469	38.3754610616988	-0.353636954614701	8.34249153515193	0.442412617220801	-8.34998347960945
ATP6V0CP1	NA	NA	NA	NA	NA	0
RN7SL784P	NA	NA	NA	NA	NA	0
CHRNE	NA	NA	NA	NA	NA	0
C17orf107	NA	NA	NA	NA	NA	0
GP1BA	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
SLC25A11	36.7069627546685	33.3699661406077	0.137503523749935	3.33699661406077	0.425168473186376	3.33982838201257
RNF167	10.0109898421823	21.690477991395	-1.11547721741994	11.6794881492127	0.531178703365404	-11.7326353753188
PFN1	63.4029356671546	35.0384644476381	0.855610090664825	28.3644712195165	0.513970080785938	28.3773729613935
ENO3	16.6849830703038	5.00549492109115	1.73696559416621	11.6794881492127	0.531178703365404	11.8079419418846
SPAG7	33.3699661406077	15.0164847632735	1.15200309344505	18.3534813773342	0.566436284658791	18.389600044467
CAMTA2	23.3589762984254	28.3644712195165	-0.280107919192736	5.00549492109116	0.425168473186376	-5.0133262263156
RP5-1050D4.3	NA	NA	NA	NA	NA	0
MIR6864	NA	NA	NA	NA	NA	0
MIR6865	NA	NA	NA	NA	NA	0
RP5-1050D4.2	NA	NA	NA	NA	NA	0
RP5-1050D4.4	NA	NA	NA	NA	NA	0
RP5-1050D4.5	NA	NA	NA	NA	NA	0
INCA1	NA	NA	NA	NA	NA	0
KIF1C	73.4139255093369	96.7729018077623	-0.398549376490275	23.3589762984254	0.449724962448748	-23.3623760631469
AC109333.10	NA	NA	NA	NA	NA	0
SLC52A1	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
RP11-46I8.1	NA	NA	NA	NA	NA	0
RP11-46I8.3	NA	NA	NA	NA	NA	0
ZFP3	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
ZNF232	10.0109898421823	8.34249153515192	0.263034405833794	1.66849830703038	0.425168473186376	1.68910440743478
AC012146.7	NA	NA	NA	NA	NA	0
USP6	NA	NA	NA	NA	NA	0
RP11-46I8.4	NA	NA	NA	NA	NA	0
ZNF594	NA	NA	NA	NA	NA	0
RP11-333E1.1	NA	NA	NA	NA	NA	0
SCIMP	NA	NA	NA	NA	NA	0
RP11-333E1.2	NA	NA	NA	NA	NA	0
RABEP1	63.4029356671546	68.4084305882458	-0.109624491174498	5.00549492109116	0.425168473186376	-5.00669521082866
NUP88	36.7069627546685	55.0604441320027	-0.584962500721156	18.3534813773342	0.480144521576747	-18.3628009790283
RP11-420A6.2	NA	NA	NA	NA	NA	0
RPAIN	13.3479864562431	1.66849830703038	3	11.6794881492127	0.54108005521049	12.0586252710498
CTC-524C5.2	6.67399322812154	0.166849830703038	5.32192809488736	6.5071433974185	0.468233670279706	8.40629727298045
C1QBP	153.501844246795	205.225291764737	-0.418952549282227	51.7234475179419	0.479293021556449	-51.7251442180671
DHX33	26.6959729124862	58.3974407460635	-1.12928301694497	31.7014678335773	0.628015264076645	-31.72157535394
CTC-524C5.5	NA	NA	NA	NA	NA	0
DERL2	16.6849830703038	25.0274746054558	-0.584962500721156	8.34249153515192	0.463212966345959	-8.36297471844387
MIS12	16.6849830703038	26.6959729124862	-0.678071905112638	10.0109898421823	0.463212966345959	-10.0339274030053
NLRP1	3.33699661406077	1.66849830703038	1	1.66849830703038	0.468233670279706	1.94522147853741
RP11-807C20.2	NA	NA	NA	NA	NA	0
CTB-162E12.1	NA	NA	NA	NA	NA	0
WSCD1	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
RP11-960B9.2	NA	NA	NA	NA	NA	0
RNU6-1264P	6.67399322812154	3.33699661406077	1	3.33699661406077	0.468233670279706	3.48361111524421
BTF3P14	NA	NA	NA	NA	NA	0
AIPL1	NA	NA	NA	NA	NA	0
RP11-636N17.1	NA	NA	NA	NA	NA	0
FAM64A	13.3479864562431	16.6849830703038	-0.321928094887362	3.33699661406077	0.425168473186376	-3.3524892394355
PITPNM3	0.333699661406077	3.33699661406077	-3.32192809488736	3.00329695265469	0.468233670279706	-4.47828079215975
KIAA0753	53.3919458249723	26.6959729124862	1	26.6959729124862	0.620561847927577	26.7146957636465
RNA5SP435	0.333699661406077	5.00549492109115	-3.90689059560852	4.67179525968508	0.468233670279706	-6.09011207404841
CTC-281F24.5	3.33699661406077	5.00549492109115	-0.584962500721156	1.66849830703038	0.425168473186376	-1.76806892620543
TXNDC17	33.3699661406077	31.7014678335773	0.0740005814437768	1.66849830703038	0.425168473186376	1.67013852318222
MED31	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
C17orf100	NA	NA	NA	NA	NA	0
CTC-281F24.1	NA	NA	NA	NA	NA	0
MIR4520-1	NA	NA	NA	NA	NA	0
MIR4520-2	NA	NA	NA	NA	NA	0
CTC-281F24.3	NA	NA	NA	NA	NA	0
SLC13A5	NA	NA	NA	NA	NA	0
CTC-281F24.2	NA	NA	NA	NA	NA	0
RPL23AP73	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
XAF1	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
PRAL	NA	NA	NA	NA	NA	0
FBXO39	NA	NA	NA	NA	NA	0
TEKT1	NA	NA	NA	NA	NA	0
ALOX12P2	NA	NA	NA	NA	NA	0
ALOX12-AS1	NA	NA	NA	NA	NA	0
RP11-530N7.2	NA	NA	NA	NA	NA	0
RP11-530N7.3	NA	NA	NA	NA	NA	0
RP11-589P10.7	NA	NA	NA	NA	NA	0
RP11-589P10.5	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
ALOX12	NA	NA	NA	NA	NA	0
RNASEK	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
RNASEK-C17orf49	NA	NA	NA	NA	NA	0
C17orf49	NA	NA	NA	NA	NA	0
MIR497HG	NA	NA	NA	NA	NA	0
MIR195	NA	NA	NA	NA	NA	0
MIR497	NA	NA	NA	NA	NA	0
BCL6B	NA	NA	NA	NA	NA	0
SLC16A13	3.33699661406077	3.33699661406077	0	0	0.425168473186376	0
SLC16A11	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
CTD-2545G14.2	NA	NA	NA	NA	NA	0
CLEC10A	NA	NA	NA	NA	NA	0
ASGR2	NA	NA	NA	NA	NA	0
RPL7AP64	NA	NA	NA	NA	NA	0
ASGR1	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
DLG4	50.0549492109115	8.34249153515192	2.58496250072116	41.7124576757596	0.683101936426745	41.7924772714202
CTD-2545G14.4	NA	NA	NA	NA	NA	0
ACADVL	133.479864562431	113.457884878066	0.234465253637023	20.0219796843646	0.437418300653595	20.0233524774517
MIR324	90.0989085796407	31.7014678335773	1.50695998871988	58.3974407460634	0.661211586083709	58.4168812424764
DVL2	30.0329695265469	20.0219796843646	0.584962500721156	10.0109898421823	0.463212966345959	10.0280655536114
PHF23	30.0329695265469	31.7014678335773	-0.0780025120012732	1.66849830703039	0.425168473186376	-1.67032062564101
GABARAP	NA	NA	NA	NA	NA	0
CTD-2545G14.7	NA	NA	NA	NA	NA	0
CTD-2545G14.6	NA	NA	NA	NA	NA	0
CTDNEP1	26.6959729124862	16.6849830703038	0.678071905112638	10.0109898421823	0.463212966345959	10.0339274030053
RP1-4G17.5	NA	NA	NA	NA	NA	0
ELP5	13.3479864562431	18.3534813773342	-0.459431618637297	5.00549492109115	0.425168473186376	-5.02653526967364
CLDN7	NA	NA	NA	NA	NA	0
SLC2A4	NA	NA	NA	NA	NA	0
RP1-4G17.2	NA	NA	NA	NA	NA	0
YBX2	NA	NA	NA	NA	NA	0
EIF5A	136.816861176492	110.120888264005	0.31315788525963	26.6959729124862	0.448167092924126	26.6978096031359
GPS2	6.67399322812154	1.66849830703038	2	5.00549492109115	0.468233670279706	5.39026709960363
RP11-542C16.2	NA	NA	NA	NA	NA	0
NEURL4	53.3919458249723	21.690477991395	1.29956028185891	31.7014678335773	0.62982888807697	31.7280935407333
AC026954.6	NA	NA	NA	NA	NA	0
ACAP1	6.67399322812154	21.690477991395	-1.70043971814109	15.0164847632735	0.539976860309341	-15.1124554550429
KCTD11	6.67399322812154	5.00549492109115	0.415037499278844	1.66849830703038	0.425168473186376	1.71934369058978
RP11-542C16.1	NA	NA	NA	NA	NA	0
TMEM95	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
TNK1	NA	NA	NA	NA	NA	0
PLSCR3	NA	NA	NA	NA	NA	0
TMEM256-PLSCR3	NA	NA	NA	NA	NA	0
TMEM256	NA	NA	NA	NA	NA	0
NLGN2	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
RP11-104H15.7	NA	NA	NA	NA	NA	0
SPEM1	NA	NA	NA	NA	NA	0
C17orf74	NA	NA	NA	NA	NA	0
RP11-104H15.12	NA	NA	NA	NA	NA	0
TMEM102	NA	NA	NA	NA	NA	0
RP11-104H15.9	NA	NA	NA	NA	NA	0
FGF11	NA	NA	NA	NA	NA	0
RP11-104H15.8	NA	NA	NA	NA	NA	0
RP11-104H15.10	NA	NA	NA	NA	NA	0
CHRNB1	NA	NA	NA	NA	NA	0
ZBTB4	NA	NA	NA	NA	NA	0
SLC35G6	NA	NA	NA	NA	NA	0
POLR2A	26.6959729124862	46.7179525968508	-0.807354922057604	20.0219796843646	0.485315430520034	-20.038250733317
TNFSF12	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
TNFSF12-TNFSF13	NA	NA	NA	NA	NA	0
RP11-186B7.7	NA	NA	NA	NA	NA	0
TNFSF13	NA	NA	NA	NA	NA	0
SENP3	0.333699661406077	15.0164847632735	-5.49185309632967	14.6827851018674	0.632037307676694	-15.6762440903197
SENP3-EIF4A1	NA	NA	NA	NA	NA	0
EIF4A1	23.3589762984254	23.3589762984254	0	0	0.425168473186376	0
RP11-186B7.4	NA	NA	NA	NA	NA	0
SNORD10	NA	NA	NA	NA	NA	0
CD68	NA	NA	NA	NA	NA	0
AC113189.5	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
MPDU1	13.3479864562431	23.3589762984254	-0.807354922057604	10.0109898421823	0.463212966345959	-10.0434924000792
SOX15	NA	NA	NA	NA	NA	0
FXR2	26.6959729124862	25.0274746054558	0.0931094043914815	1.66849830703039	0.425168473186376	1.67109424083425
SHBG	NA	NA	NA	NA	NA	0
SAT2	6.67399322812154	10.0109898421823	-0.584962500721156	3.33699661406077	0.425168473186376	-3.38787950339191
ATP1B2	NA	NA	NA	NA	NA	0
TP53	36.7069627546685	23.3589762984254	0.652076696579694	13.3479864562431	0.466712337108757	13.3639046110884
RP11-199F11.2	NA	NA	NA	NA	NA	0
WRAP53	13.3479864562431	18.3534813773342	-0.459431618637297	5.00549492109115	0.425168473186376	-5.02653526967364
EFNB3	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
DNAH2	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
RPL29P2	NA	NA	NA	NA	NA	0
KDM6B	20.0219796843646	28.3644712195165	-0.502500340529183	8.34249153515192	0.450097430276458	-8.35761159700027
TMEM88	NA	NA	NA	NA	NA	0
NAA38	3.33699661406077	15.0164847632735	-2.16992500144231	11.6794881492127	0.531178703365404	-11.87935258924
CYB5D1	3.33699661406077	1.66849830703038	1	1.66849830703038	0.468233670279706	1.94522147853741
RP11-1099M24.6	6.67399322812154	1.66849830703038	2	5.00549492109115	0.468233670279706	5.39026709960363
